Date,Time,T_heater,T_liquid,PWM
09-11-2023_18-37-24,0.11972222222222222,34.63,24.96,100
09-11-2023_18-37-24,0.11972222222222222,34.62,24.93,100
09-11-2023_18-37-25,0.11972222222222222,34.64,24.94,100
09-11-2023_18-37-25,0.12,34.65,24.98,100
09-11-2023_18-37-25,0.12,34.65,24.95,100
09-11-2023_18-37-25,0.12,34.64,24.95,100
09-11-2023_18-37-26,0.12,34.66,24.96,100
09-11-2023_18-37-26,0.12027777777777778,34.68,24.94,100
09-11-2023_18-37-26,0.12027777777777778,34.67,24.96,100
09-11-2023_18-37-26,0.12027777777777778,34.7,24.95,100
09-11-2023_18-37-27,0.12027777777777778,34.7,24.98,100
09-11-2023_18-37-27,0.12055555555555555,34.7,24.96,100
09-11-2023_18-37-27,0.12055555555555555,34.7,24.97,100
09-11-2023_18-37-27,0.12055555555555555,34.72,24.92,100
09-11-2023_18-37-28,0.12055555555555555,34.71,24.95,100
09-11-2023_18-37-28,0.12083333333333333,34.73,24.97,100
09-11-2023_18-37-28,0.12083333333333333,34.74,24.95,100
09-11-2023_18-37-28,0.12083333333333333,34.75,24.97,100
09-11-2023_18-37-29,0.12083333333333333,34.75,24.96,100
09-11-2023_18-37-29,0.12111111111111111,34.77,24.92,100
09-11-2023_18-37-29,0.12111111111111111,34.76,24.99,100
09-11-2023_18-37-29,0.12111111111111111,34.77,24.96,100
09-11-2023_18-37-30,0.12111111111111111,34.79,25.0,100
09-11-2023_18-37-30,0.1213888888888889,34.79,24.99,100
09-11-2023_18-37-30,0.1213888888888889,34.78,24.98,100
09-11-2023_18-37-30,0.1213888888888889,34.8,24.95,100
09-11-2023_18-37-31,0.1213888888888889,34.81,24.99,100
09-11-2023_18-37-31,0.12166666666666667,34.81,24.96,100
09-11-2023_18-37-31,0.12166666666666667,34.81,24.98,100
09-11-2023_18-37-31,0.12166666666666667,34.85,24.95,100
09-11-2023_18-37-32,0.12166666666666667,34.85,24.95,100
09-11-2023_18-37-32,0.12194444444444444,34.86,24.96,100
09-11-2023_18-37-32,0.12194444444444444,34.84,25.0,100
09-11-2023_18-37-32,0.12194444444444444,34.87,24.97,100
09-11-2023_18-37-33,0.12194444444444444,34.87,25.0,100
09-11-2023_18-37-33,0.12222222222222222,34.87,24.98,100
09-11-2023_18-37-33,0.12222222222222222,34.89,24.98,100
09-11-2023_18-37-33,0.12222222222222222,34.89,24.95,100
09-11-2023_18-37-34,0.12222222222222222,34.91,24.97,100
09-11-2023_18-37-34,0.1225,34.91,24.98,100
09-11-2023_18-37-34,0.1225,34.92,24.98,100
09-11-2023_18-37-34,0.1225,34.92,24.99,100
09-11-2023_18-37-35,0.1225,34.93,25.0,100
09-11-2023_18-37-35,0.12277777777777778,34.93,25.03,100
09-11-2023_18-37-35,0.12277777777777778,34.94,24.96,100
09-11-2023_18-37-35,0.12277777777777778,34.96,24.99,100
09-11-2023_18-37-36,0.12277777777777778,34.95,24.99,100
09-11-2023_18-37-36,0.12305555555555556,34.96,24.97,100
09-11-2023_18-37-36,0.12305555555555556,34.97,25.0,100
09-11-2023_18-37-36,0.12305555555555556,34.98,24.99,100
09-11-2023_18-37-37,0.12305555555555556,34.99,24.97,100
09-11-2023_18-37-37,0.12333333333333334,35.01,24.99,100
09-11-2023_18-37-37,0.12333333333333334,35.0,25.0,100
09-11-2023_18-37-37,0.12333333333333334,35.0,24.97,100
09-11-2023_18-37-38,0.12333333333333334,35.01,25.0,100
09-11-2023_18-37-38,0.12361111111111112,35.01,25.02,100
09-11-2023_18-37-38,0.12361111111111112,35.02,24.99,100
09-11-2023_18-37-38,0.12361111111111112,35.05,25.01,100
09-11-2023_18-37-39,0.12361111111111112,35.04,25.01,100
09-11-2023_18-37-39,0.1238888888888889,35.04,25.02,100
09-11-2023_18-37-39,0.1238888888888889,35.05,24.97,100
09-11-2023_18-37-39,0.1238888888888889,35.07,24.98,100
09-11-2023_18-37-40,0.1238888888888889,35.07,25.0,100
09-11-2023_18-37-40,0.12416666666666666,35.07,25.01,100
09-11-2023_18-37-40,0.12416666666666666,35.08,24.97,100
09-11-2023_18-37-40,0.12416666666666666,35.09,25.0,100
09-11-2023_18-37-41,0.12416666666666666,35.09,25.01,100
09-11-2023_18-37-41,0.12444444444444444,35.11,25.02,100
09-11-2023_18-37-41,0.12444444444444444,35.11,25.01,100
09-11-2023_18-37-41,0.12444444444444444,35.11,25.01,100
09-11-2023_18-37-42,0.12444444444444444,35.12,25.0,100
09-11-2023_18-37-42,0.12472222222222222,35.12,24.99,100
09-11-2023_18-37-42,0.12472222222222222,35.15,25.0,100
09-11-2023_18-37-42,0.12472222222222222,35.15,25.03,100
09-11-2023_18-37-43,0.12472222222222222,35.17,25.01,100
09-11-2023_18-37-43,0.125,35.15,25.0,100
09-11-2023_18-37-43,0.125,35.18,25.01,100
09-11-2023_18-37-43,0.125,35.18,25.03,100
09-11-2023_18-37-44,0.125,35.19,25.02,100
09-11-2023_18-37-44,0.12527777777777777,35.2,25.03,100
09-11-2023_18-37-44,0.12527777777777777,35.21,25.01,100
09-11-2023_18-37-44,0.12527777777777777,35.21,25.01,100
09-11-2023_18-37-45,0.12527777777777777,35.22,25.05,100
09-11-2023_18-37-45,0.12555555555555556,35.22,25.0,100
09-11-2023_18-37-45,0.12555555555555556,35.24,25.03,100
09-11-2023_18-37-45,0.12555555555555556,35.24,25.03,100
09-11-2023_18-37-46,0.12555555555555556,35.24,25.02,100
09-11-2023_18-37-46,0.12583333333333332,35.24,25.01,100
09-11-2023_18-37-46,0.12583333333333332,35.26,25.04,100
09-11-2023_18-37-46,0.12583333333333332,35.26,25.02,100
09-11-2023_18-37-47,0.12583333333333332,35.27,25.03,100
09-11-2023_18-37-47,0.12611111111111112,35.27,25.05,100
09-11-2023_18-37-47,0.12611111111111112,35.27,25.02,100
09-11-2023_18-37-47,0.12611111111111112,35.28,25.04,100
09-11-2023_18-37-48,0.12611111111111112,35.29,25.07,100
09-11-2023_18-37-48,0.12638888888888888,35.31,25.01,100
09-11-2023_18-37-48,0.12638888888888888,35.31,25.03,100
09-11-2023_18-37-48,0.12638888888888888,35.32,25.05,100
09-11-2023_18-37-49,0.12638888888888888,35.34,25.04,100
09-11-2023_18-37-49,0.12666666666666668,35.32,25.03,100
09-11-2023_18-37-49,0.12666666666666668,35.32,25.04,100
09-11-2023_18-37-49,0.12666666666666668,35.35,25.05,100
09-11-2023_18-37-50,0.12666666666666668,35.35,25.05,100
09-11-2023_18-37-50,0.12694444444444444,35.37,25.03,100
09-11-2023_18-37-50,0.12694444444444444,35.37,25.02,100
09-11-2023_18-37-50,0.12694444444444444,35.36,25.02,100
09-11-2023_18-37-51,0.12694444444444444,35.38,25.04,100
09-11-2023_18-37-51,0.1272222222222222,35.4,25.03,100
09-11-2023_18-37-51,0.1272222222222222,35.41,25.05,100
09-11-2023_18-37-51,0.1272222222222222,35.41,25.02,100
09-11-2023_18-37-52,0.1272222222222222,35.4,25.04,100
09-11-2023_18-37-52,0.1275,35.42,25.06,100
09-11-2023_18-37-52,0.1275,35.43,25.04,100
09-11-2023_18-37-52,0.1275,35.44,25.03,100
09-11-2023_18-37-53,0.1275,35.44,25.05,100
09-11-2023_18-37-53,0.12777777777777777,35.44,25.03,100
09-11-2023_18-37-53,0.12777777777777777,35.47,25.05,100
09-11-2023_18-37-53,0.12777777777777777,35.45,25.04,100
09-11-2023_18-37-54,0.12777777777777777,35.46,25.04,100
09-11-2023_18-37-54,0.12805555555555556,35.47,25.05,100
09-11-2023_18-37-54,0.12805555555555556,35.48,25.03,100
09-11-2023_18-37-54,0.12805555555555556,35.49,25.04,100
09-11-2023_18-37-55,0.12805555555555556,35.49,25.05,100
09-11-2023_18-37-55,0.12833333333333333,35.5,25.05,100
09-11-2023_18-37-55,0.12833333333333333,35.49,25.05,100
09-11-2023_18-37-55,0.12833333333333333,35.52,25.06,100
09-11-2023_18-37-56,0.12833333333333333,35.53,25.07,100
09-11-2023_18-37-56,0.12861111111111112,35.53,25.09,100
09-11-2023_18-37-56,0.12861111111111112,35.53,25.05,100
09-11-2023_18-37-56,0.12861111111111112,35.53,25.04,100
09-11-2023_18-37-57,0.12861111111111112,35.54,25.03,100
09-11-2023_18-37-57,0.1288888888888889,35.55,25.05,100
09-11-2023_18-37-57,0.1288888888888889,35.56,25.06,100
09-11-2023_18-37-57,0.1288888888888889,35.56,25.08,100
09-11-2023_18-37-58,0.1288888888888889,35.58,25.06,100
09-11-2023_18-37-58,0.12916666666666668,35.59,25.07,100
09-11-2023_18-37-58,0.12916666666666668,35.59,25.05,100
09-11-2023_18-37-58,0.12916666666666668,35.57,25.06,100
09-11-2023_18-37-59,0.12916666666666668,35.61,25.07,100
09-11-2023_18-37-59,0.12944444444444445,35.59,25.07,100
09-11-2023_18-37-59,0.12944444444444445,35.6,25.06,100
09-11-2023_18-37-59,0.12944444444444445,35.62,25.08,100
09-11-2023_18-38-00,0.12944444444444445,35.64,25.07,100
09-11-2023_18-38-00,0.1297222222222222,35.64,25.05,100
09-11-2023_18-38-00,0.1297222222222222,35.64,25.07,100
09-11-2023_18-38-00,0.1297222222222222,35.65,25.06,100
09-11-2023_18-38-01,0.1297222222222222,35.65,25.07,100
09-11-2023_18-38-01,0.13,35.65,25.08,100
09-11-2023_18-38-01,0.13,35.67,25.06,100
09-11-2023_18-38-01,0.13,35.68,25.09,100
09-11-2023_18-38-02,0.13,35.67,25.08,100
09-11-2023_18-38-02,0.13027777777777777,35.68,25.09,100
09-11-2023_18-38-02,0.13027777777777777,35.7,25.05,100
09-11-2023_18-38-02,0.13027777777777777,35.71,25.07,100
09-11-2023_18-38-03,0.13027777777777777,35.7,25.08,100
09-11-2023_18-38-03,0.13055555555555556,35.72,25.09,100
09-11-2023_18-38-03,0.13055555555555556,35.74,25.06,100
09-11-2023_18-38-03,0.13055555555555556,35.73,25.08,100
09-11-2023_18-38-04,0.13055555555555556,35.73,25.09,100
09-11-2023_18-38-04,0.13083333333333333,35.75,25.1,100
09-11-2023_18-38-04,0.13083333333333333,35.74,25.08,100
09-11-2023_18-38-04,0.13083333333333333,35.75,25.08,100
09-11-2023_18-38-05,0.13083333333333333,35.76,25.1,100
09-11-2023_18-38-05,0.13111111111111112,35.76,25.07,100
09-11-2023_18-38-05,0.13111111111111112,35.76,25.09,100
09-11-2023_18-38-05,0.13111111111111112,35.79,25.07,100
09-11-2023_18-38-06,0.13111111111111112,35.78,25.07,100
09-11-2023_18-38-06,0.1313888888888889,35.8,25.08,100
09-11-2023_18-38-06,0.1313888888888889,35.8,25.08,100
09-11-2023_18-38-06,0.1313888888888889,35.82,25.09,100
09-11-2023_18-38-07,0.1313888888888889,35.82,25.1,100
09-11-2023_18-38-07,0.13166666666666665,35.82,25.07,100
09-11-2023_18-38-07,0.13166666666666665,35.83,25.09,100
09-11-2023_18-38-08,0.13166666666666665,35.84,25.1,100
09-11-2023_18-38-08,0.13166666666666665,35.84,25.05,100
09-11-2023_18-38-08,0.13194444444444445,35.86,25.07,100
09-11-2023_18-38-08,0.13194444444444445,35.86,25.1,100
09-11-2023_18-38-09,0.13194444444444445,35.86,25.07,100
09-11-2023_18-38-09,0.13194444444444445,35.87,25.08,100
09-11-2023_18-38-09,0.1322222222222222,35.87,25.1,100
09-11-2023_18-38-09,0.1322222222222222,35.88,25.11,100
09-11-2023_18-38-10,0.1322222222222222,35.88,25.12,100
09-11-2023_18-38-10,0.1322222222222222,35.91,25.11,100
09-11-2023_18-38-10,0.1325,35.9,25.08,100
09-11-2023_18-38-10,0.1325,35.9,25.1,100
09-11-2023_18-38-11,0.1325,35.92,25.13,100
09-11-2023_18-38-11,0.1325,35.93,25.1,100
09-11-2023_18-38-11,0.13277777777777777,35.92,25.1,100
09-11-2023_18-38-11,0.13277777777777777,35.92,25.1,100
09-11-2023_18-38-12,0.13277777777777777,35.94,25.12,100
09-11-2023_18-38-12,0.13277777777777777,35.95,25.11,100
09-11-2023_18-38-12,0.13305555555555557,35.94,25.1,100
09-11-2023_18-38-12,0.13305555555555557,35.95,25.12,100
09-11-2023_18-38-13,0.13305555555555557,35.96,25.1,100
09-11-2023_18-38-13,0.13305555555555557,35.97,25.08,100
09-11-2023_18-38-13,0.13333333333333333,35.98,25.15,100
09-11-2023_18-38-13,0.13333333333333333,35.99,25.12,100
09-11-2023_18-38-14,0.13333333333333333,36.0,25.11,100
09-11-2023_18-38-14,0.13333333333333333,35.99,25.12,100
09-11-2023_18-38-14,0.13361111111111112,36.01,25.1,100
09-11-2023_18-38-14,0.13361111111111112,36.01,25.12,100
09-11-2023_18-38-15,0.13361111111111112,36.02,25.08,100
09-11-2023_18-38-15,0.13361111111111112,36.01,25.13,100
09-11-2023_18-38-15,0.1338888888888889,36.02,25.12,100
09-11-2023_18-38-15,0.1338888888888889,36.04,25.13,100
09-11-2023_18-38-16,0.1338888888888889,36.04,25.1,100
09-11-2023_18-38-16,0.1338888888888889,36.05,25.11,100
09-11-2023_18-38-16,0.13416666666666666,36.07,25.13,100
09-11-2023_18-38-16,0.13416666666666666,36.06,25.14,100
09-11-2023_18-38-17,0.13416666666666666,36.09,25.13,100
09-11-2023_18-38-17,0.13416666666666666,36.07,25.14,100
09-11-2023_18-38-17,0.13444444444444445,36.09,25.12,100
09-11-2023_18-38-17,0.13444444444444445,36.08,25.11,100
09-11-2023_18-38-18,0.13444444444444445,36.1,25.07,100
09-11-2023_18-38-18,0.13444444444444445,36.1,25.12,100
09-11-2023_18-38-18,0.13472222222222222,36.11,25.1,100
09-11-2023_18-38-18,0.13472222222222222,36.11,25.12,100
09-11-2023_18-38-19,0.13472222222222222,36.13,25.11,100
09-11-2023_18-38-19,0.13472222222222222,36.14,25.12,100
09-11-2023_18-38-19,0.135,36.13,25.15,100
09-11-2023_18-38-19,0.135,36.14,25.14,100
09-11-2023_18-38-20,0.135,36.15,25.14,100
09-11-2023_18-38-20,0.135,36.15,25.13,100
09-11-2023_18-38-20,0.13527777777777777,36.16,25.13,100
09-11-2023_18-38-20,0.13527777777777777,36.17,25.15,100
09-11-2023_18-38-21,0.13527777777777777,36.19,25.14,100
09-11-2023_18-38-21,0.13527777777777777,36.18,25.14,100
09-11-2023_18-38-21,0.13555555555555557,36.18,25.15,100
09-11-2023_18-38-21,0.13555555555555557,36.19,25.16,100
09-11-2023_18-38-22,0.13555555555555557,36.19,25.14,100
09-11-2023_18-38-22,0.13555555555555557,36.21,25.13,100
09-11-2023_18-38-22,0.13583333333333333,36.22,25.16,100
09-11-2023_18-38-22,0.13583333333333333,36.24,25.15,100
09-11-2023_18-38-23,0.13583333333333333,36.24,25.11,100
09-11-2023_18-38-23,0.13583333333333333,36.23,25.16,100
09-11-2023_18-38-23,0.1361111111111111,36.24,25.14,100
09-11-2023_18-38-23,0.1361111111111111,36.24,25.13,100
09-11-2023_18-38-24,0.1361111111111111,36.26,25.14,100
09-11-2023_18-38-24,0.1361111111111111,36.26,25.15,100
09-11-2023_18-38-24,0.1363888888888889,36.28,25.16,100
09-11-2023_18-38-24,0.1363888888888889,36.28,25.15,100
09-11-2023_18-38-25,0.1363888888888889,36.28,25.17,100
09-11-2023_18-38-25,0.1363888888888889,36.29,25.14,100
09-11-2023_18-38-25,0.13666666666666666,36.3,25.15,100
09-11-2023_18-38-25,0.13666666666666666,36.3,25.14,100
09-11-2023_18-38-26,0.13666666666666666,36.29,25.15,100
09-11-2023_18-38-26,0.13666666666666666,36.32,25.15,100
09-11-2023_18-38-26,0.13694444444444445,36.33,25.17,100
09-11-2023_18-38-26,0.13694444444444445,36.32,25.11,100
09-11-2023_18-38-27,0.13694444444444445,36.35,25.15,100
09-11-2023_18-38-27,0.13694444444444445,36.34,25.16,100
09-11-2023_18-38-27,0.13722222222222222,36.35,25.17,100
09-11-2023_18-38-27,0.13722222222222222,36.37,25.18,100
09-11-2023_18-38-28,0.13722222222222222,36.36,25.16,100
09-11-2023_18-38-28,0.13722222222222222,36.38,25.13,100
09-11-2023_18-38-28,0.1375,36.39,25.17,100
09-11-2023_18-38-28,0.1375,36.38,25.19,100
09-11-2023_18-38-29,0.1375,36.38,25.16,100
09-11-2023_18-38-29,0.1375,36.4,25.16,100
09-11-2023_18-38-29,0.13777777777777778,36.41,25.18,100
09-11-2023_18-38-29,0.13777777777777778,36.41,25.18,100
09-11-2023_18-38-30,0.13777777777777778,36.41,25.2,100
09-11-2023_18-38-30,0.13777777777777778,36.43,25.18,100
09-11-2023_18-38-30,0.13805555555555554,36.42,25.2,100
09-11-2023_18-38-30,0.13805555555555554,36.42,25.18,100
09-11-2023_18-38-31,0.13805555555555554,36.43,25.17,100
09-11-2023_18-38-31,0.13805555555555554,36.45,25.17,100
09-11-2023_18-38-31,0.13833333333333334,36.46,25.17,100
09-11-2023_18-38-31,0.13833333333333334,36.46,25.17,100
09-11-2023_18-38-32,0.13833333333333334,36.48,25.13,100
09-11-2023_18-38-32,0.13833333333333334,36.47,25.16,100
09-11-2023_18-38-32,0.1386111111111111,36.48,25.18,100
09-11-2023_18-38-32,0.1386111111111111,36.49,25.16,100
09-11-2023_18-38-33,0.1386111111111111,36.49,25.18,100
09-11-2023_18-38-33,0.1386111111111111,36.49,25.15,100
09-11-2023_18-38-33,0.1388888888888889,36.49,25.17,100
09-11-2023_18-38-33,0.1388888888888889,36.51,25.19,100
09-11-2023_18-38-34,0.1388888888888889,36.53,25.18,100
09-11-2023_18-38-34,0.1388888888888889,36.53,25.17,100
09-11-2023_18-38-34,0.13916666666666666,36.51,25.18,100
09-11-2023_18-38-34,0.13916666666666666,36.54,25.17,100
09-11-2023_18-38-35,0.13916666666666666,36.54,25.17,100
09-11-2023_18-38-35,0.13916666666666666,36.55,25.15,100
09-11-2023_18-38-35,0.13944444444444445,36.55,25.17,100
09-11-2023_18-38-35,0.13944444444444445,36.57,25.19,100
09-11-2023_18-38-36,0.13944444444444445,36.57,25.16,100
09-11-2023_18-38-36,0.13944444444444445,36.58,25.19,100
09-11-2023_18-38-36,0.13972222222222222,36.58,25.18,100
09-11-2023_18-38-36,0.13972222222222222,36.6,25.17,100
09-11-2023_18-38-37,0.13972222222222222,36.59,25.15,100
09-11-2023_18-38-37,0.13972222222222222,36.61,25.19,100
09-11-2023_18-38-37,0.14,36.6,25.19,100
09-11-2023_18-38-37,0.14,36.63,25.2,100
09-11-2023_18-38-38,0.14,36.63,25.2,100
09-11-2023_18-38-38,0.14,36.62,25.19,100
09-11-2023_18-38-38,0.14027777777777778,36.64,25.21,100
09-11-2023_18-38-38,0.14027777777777778,36.64,25.18,100
09-11-2023_18-38-39,0.14027777777777778,36.64,25.22,100
09-11-2023_18-38-39,0.14027777777777778,36.66,25.17,100
09-11-2023_18-38-39,0.14055555555555554,36.67,25.22,100
09-11-2023_18-38-39,0.14055555555555554,36.67,25.2,100
09-11-2023_18-38-40,0.14055555555555554,36.67,25.24,100
09-11-2023_18-38-40,0.14055555555555554,36.66,25.2,100
09-11-2023_18-38-40,0.14083333333333334,36.66,25.21,100
09-11-2023_18-38-40,0.14083333333333334,36.7,25.2,100
09-11-2023_18-38-41,0.14083333333333334,36.69,25.2,100
09-11-2023_18-38-41,0.14083333333333334,36.7,25.23,100
09-11-2023_18-38-41,0.1411111111111111,36.71,25.21,100
09-11-2023_18-38-41,0.1411111111111111,36.72,25.21,100
09-11-2023_18-38-42,0.1411111111111111,36.72,25.24,100
09-11-2023_18-38-42,0.1411111111111111,36.73,25.22,100
09-11-2023_18-38-42,0.1413888888888889,36.74,25.21,100
09-11-2023_18-38-42,0.1413888888888889,36.75,25.22,100
09-11-2023_18-38-43,0.1413888888888889,36.75,25.2,100
09-11-2023_18-38-43,0.1413888888888889,36.76,25.26,100
09-11-2023_18-38-43,0.14166666666666666,36.78,25.2,100
09-11-2023_18-38-43,0.14166666666666666,36.75,25.21,100
09-11-2023_18-38-44,0.14166666666666666,36.77,25.21,100
09-11-2023_18-38-44,0.14166666666666666,36.77,25.23,100
09-11-2023_18-38-44,0.14194444444444446,36.79,25.23,100
09-11-2023_18-38-44,0.14194444444444446,36.79,25.22,100
09-11-2023_18-38-45,0.14194444444444446,36.81,25.22,100
09-11-2023_18-38-45,0.14194444444444446,36.81,25.21,100
09-11-2023_18-38-45,0.14222222222222222,36.82,25.21,100
09-11-2023_18-38-45,0.14222222222222222,36.82,25.23,100
09-11-2023_18-38-46,0.14222222222222222,36.84,25.2,100
09-11-2023_18-38-46,0.14222222222222222,36.83,25.25,100
09-11-2023_18-38-46,0.1425,36.83,25.22,100
09-11-2023_18-38-46,0.1425,36.83,25.26,100
09-11-2023_18-38-47,0.1425,36.84,25.22,100
09-11-2023_18-38-47,0.1425,36.83,25.22,100
09-11-2023_18-38-47,0.14277777777777778,36.85,25.22,100
09-11-2023_18-38-47,0.14277777777777778,36.87,25.22,100
09-11-2023_18-38-48,0.14277777777777778,36.88,25.23,100
09-11-2023_18-38-48,0.14277777777777778,36.89,25.21,100
09-11-2023_18-38-48,0.14305555555555555,36.89,25.22,100
09-11-2023_18-38-48,0.14305555555555555,36.89,25.26,100
09-11-2023_18-38-49,0.14305555555555555,36.89,25.23,100
09-11-2023_18-38-49,0.14333333333333334,36.9,25.23,100
09-11-2023_18-38-49,0.14333333333333334,36.92,25.24,100
09-11-2023_18-38-49,0.14333333333333334,36.91,25.22,100
09-11-2023_18-38-50,0.14333333333333334,36.93,25.21,100
09-11-2023_18-38-50,0.1436111111111111,36.93,25.22,100
09-11-2023_18-38-50,0.1436111111111111,36.93,25.24,100
09-11-2023_18-38-50,0.1436111111111111,36.94,25.24,100
09-11-2023_18-38-51,0.1436111111111111,36.95,25.23,100
09-11-2023_18-38-51,0.1438888888888889,36.96,25.23,100
09-11-2023_18-38-51,0.1438888888888889,36.96,25.25,100
09-11-2023_18-38-51,0.1438888888888889,36.97,25.27,100
09-11-2023_18-38-52,0.1438888888888889,36.98,25.25,100
09-11-2023_18-38-52,0.14416666666666667,36.97,25.25,100
09-11-2023_18-38-52,0.14416666666666667,37.0,25.25,100
09-11-2023_18-38-52,0.14416666666666667,36.99,25.27,100
09-11-2023_18-38-53,0.14416666666666667,36.99,25.28,100
09-11-2023_18-38-53,0.14444444444444443,37.01,25.25,100
09-11-2023_18-38-53,0.14444444444444443,37.02,25.24,100
09-11-2023_18-38-53,0.14444444444444443,37.03,25.23,100
09-11-2023_18-38-54,0.14444444444444443,37.02,25.28,100
09-11-2023_18-38-54,0.14472222222222222,37.03,25.28,100
09-11-2023_18-38-54,0.14472222222222222,37.03,25.24,100
09-11-2023_18-38-54,0.14472222222222222,37.05,25.25,100
09-11-2023_18-38-55,0.14472222222222222,37.06,25.25,100
09-11-2023_18-38-55,0.145,37.06,25.26,100
09-11-2023_18-38-55,0.145,37.05,25.24,100
09-11-2023_18-38-55,0.145,37.07,25.26,100
09-11-2023_18-38-56,0.145,37.07,25.29,100
09-11-2023_18-38-56,0.14527777777777778,37.07,25.27,100
09-11-2023_18-38-56,0.14527777777777778,37.1,25.27,100
09-11-2023_18-38-56,0.14527777777777778,37.11,25.28,100
09-11-2023_18-38-57,0.14527777777777778,37.1,25.22,100
09-11-2023_18-38-57,0.14555555555555555,37.12,25.23,100
09-11-2023_18-38-57,0.14555555555555555,37.14,25.27,100
09-11-2023_18-38-57,0.14555555555555555,37.12,25.28,100
09-11-2023_18-38-58,0.14555555555555555,37.12,25.27,100
09-11-2023_18-38-58,0.14583333333333334,37.11,25.27,100
09-11-2023_18-38-58,0.14583333333333334,37.15,25.3,100
09-11-2023_18-38-58,0.14583333333333334,37.14,25.28,100
09-11-2023_18-38-59,0.14583333333333334,37.15,25.29,100
09-11-2023_18-38-59,0.1461111111111111,37.17,25.27,100
09-11-2023_18-38-59,0.1461111111111111,37.17,25.26,100
09-11-2023_18-38-59,0.1461111111111111,37.17,25.25,100
09-11-2023_18-39-00,0.1461111111111111,37.19,25.28,100
09-11-2023_18-39-00,0.1463888888888889,37.18,25.29,100
09-11-2023_18-39-00,0.1463888888888889,37.19,25.25,100
09-11-2023_18-39-00,0.1463888888888889,37.19,25.27,100
09-11-2023_18-39-01,0.1463888888888889,37.2,25.28,100
09-11-2023_18-39-01,0.14666666666666667,37.2,25.26,100
09-11-2023_18-39-01,0.14666666666666667,37.19,25.3,100
09-11-2023_18-39-01,0.14666666666666667,37.21,25.27,100
09-11-2023_18-39-02,0.14666666666666667,37.22,25.27,100
09-11-2023_18-39-02,0.14694444444444443,37.23,25.28,100
09-11-2023_18-39-02,0.14694444444444443,37.24,25.24,100
09-11-2023_18-39-02,0.14694444444444443,37.25,25.3,100
09-11-2023_18-39-03,0.14694444444444443,37.26,25.26,100
09-11-2023_18-39-03,0.14722222222222223,37.26,25.27,100
09-11-2023_18-39-03,0.14722222222222223,37.25,25.29,100
09-11-2023_18-39-03,0.14722222222222223,37.27,25.29,100
09-11-2023_18-39-04,0.14722222222222223,37.27,25.28,100
09-11-2023_18-39-04,0.1475,37.26,25.28,100
09-11-2023_18-39-04,0.1475,37.3,25.32,100
09-11-2023_18-39-04,0.1475,37.31,25.32,100
09-11-2023_18-39-05,0.1475,37.3,25.29,100
09-11-2023_18-39-05,0.14777777777777779,37.31,25.29,100
09-11-2023_18-39-05,0.14777777777777779,37.32,25.3,100
09-11-2023_18-39-05,0.14777777777777779,37.32,25.3,100
09-11-2023_18-39-06,0.14777777777777779,37.33,25.29,100
09-11-2023_18-39-06,0.14805555555555555,37.33,25.3,100
09-11-2023_18-39-06,0.14805555555555555,37.34,25.29,100
09-11-2023_18-39-06,0.14805555555555555,37.34,25.29,100
09-11-2023_18-39-07,0.14805555555555555,37.35,25.28,100
09-11-2023_18-39-07,0.14833333333333334,37.36,25.3,100
09-11-2023_18-39-07,0.14833333333333334,37.35,25.27,100
09-11-2023_18-39-07,0.14833333333333334,37.36,25.29,100
09-11-2023_18-39-08,0.14833333333333334,37.36,25.26,100
09-11-2023_18-39-08,0.1486111111111111,37.38,25.28,100
09-11-2023_18-39-08,0.1486111111111111,37.38,25.29,100
09-11-2023_18-39-08,0.1486111111111111,37.4,25.34,100
09-11-2023_18-39-09,0.1486111111111111,37.41,25.31,100
09-11-2023_18-39-09,0.14888888888888888,37.39,25.31,100
09-11-2023_18-39-09,0.14888888888888888,37.42,25.28,100
09-11-2023_18-39-09,0.14888888888888888,37.41,25.28,100
09-11-2023_18-39-10,0.14888888888888888,37.43,25.3,100
09-11-2023_18-39-10,0.14916666666666667,37.42,25.28,100
09-11-2023_18-39-10,0.14916666666666667,37.44,25.31,100
09-11-2023_18-39-10,0.14916666666666667,37.45,25.33,100
09-11-2023_18-39-11,0.14916666666666667,37.45,25.32,100
09-11-2023_18-39-11,0.14944444444444444,37.48,25.31,100
09-11-2023_18-39-11,0.14944444444444444,37.47,25.31,100
09-11-2023_18-39-11,0.14944444444444444,37.47,25.31,100
09-11-2023_18-39-12,0.14944444444444444,37.47,25.29,100
09-11-2023_18-39-12,0.14972222222222223,37.49,25.34,100
09-11-2023_18-39-12,0.14972222222222223,37.48,25.32,100
09-11-2023_18-39-12,0.14972222222222223,37.5,25.33,100
09-11-2023_18-39-13,0.14972222222222223,37.5,25.31,100
09-11-2023_18-39-13,0.15,37.5,25.32,100
09-11-2023_18-39-13,0.15,37.51,25.31,100
09-11-2023_18-39-13,0.15,37.54,25.3,100
09-11-2023_18-39-14,0.15,37.54,25.32,100
09-11-2023_18-39-14,0.1502777777777778,37.54,25.33,100
09-11-2023_18-39-14,0.1502777777777778,37.55,25.34,100
09-11-2023_18-39-14,0.1502777777777778,37.55,25.35,100
09-11-2023_18-39-15,0.1502777777777778,37.57,25.32,100
09-11-2023_18-39-15,0.15055555555555555,37.55,25.3,100
09-11-2023_18-39-15,0.15055555555555555,37.58,25.34,100
